path_idx,pos_x,pos_y,heading,prediction,ground_truth,gazenet_20240325_combined,new_prediction,gazenet_20240319_01
180158,2.0041811,2.4280975,-0.0013793531224841,-1.6072839498519895,0,-2.5809967517852783,-2.5809967517852783,-1.3616925477981567
180151,1.4937772,2.4381678,0.0020585525173202,-1.8770490884780884,0,-2.5432722568511963,-2.5432722568511963,-1.1358004808425903
180126,-0.008887809,0.54724485,-0.0008649555588924,-1.1754202842712402,0,3.0276124477386475,3.0276124477386475,-0.6649041175842285
181320,0.01778727,-0.023140933,-0.0006353213221901,-0.6203691959381104,0,-0.5317379236221313,-0.5317379236221313,-0.5108636021614075
181325,0.028488649,-2.4214542,0.0026490496715512,0.391343742609024,0,-0.0747872292995452,-0.0747872292995452,0.09381504356861115
181322,0.061902296,-0.9354784,6.476239053032629e-05,-0.2003435939550399,0,0.0263237413018941,0.0263237413018941,-0.3443934917449951
181352,1.9792925,-1.9231471,-0.0060995615260424,-1.237222671508789,0,-0.7899693846702576,-0.7899693846702576,-0.6473159790039062
181333,0.48152018,-2.9345057,0.0003798195293445,-0.458430141210556,0,-0.2139486819505691,-0.2139486819505691,0.08982544392347336
181365,2.933635,-1.4369234,-0.0026021657574357,-1.001098394393921,0,-1.0383915901184082,-1.0383915901184082,-0.987617552280426
181339,1.0089388,-2.4379792,0.0039731676364014,-0.3239406049251556,0,-0.3750158846378326,-0.3750158846378326,-0.31626036763191223
181341,1.4324076,-0.048587684,0.0008350780486212,-2.0261480808258057,0,-1.9512009620666504,-1.9512009620666504,-1.565056562423706
181330,0.50614494,-1.4314189,-0.0001623288961525,-0.6674661040306091,0,-0.4970311522483825,-0.4970311522483825,-0.6509620547294617
181359,2.5105546,-1.929466,-0.0002635103802237,-1.3629212379455566,0,-0.9286879301071168,-0.9286879301071168,-0.8349328637123108
181337,1.0223455,-1.4258313,-0.0028932413657276,-0.7709274888038635,0,-0.8138389587402344,-0.8138389587402344,-0.7030405402183533
